OG	K	P	FDR_P	interpretation
16261	0.56	0.006	0.0691204013378	relaxation
16477	0.59	0.006	0.0691204013378	relaxation
11344	0.69	0.0061	0.0698054817276	relaxation
12082	1.26	0.0061	0.0698054817276	intensification
17089	2.9	0.0061	0.0698054817276	intensification
17635	1.56	0.0061	0.0698054817276	intensification
12826	2.07	0.0062	0.0704815181518	intensification
15582	0.75	0.0062	0.0704815181518	relaxation
15895	2.12	0.0062	0.0704815181518	intensification
18453	3.94	0.0062	0.0704815181518	intensification
10932	1.59	0.0063	0.0709161764706	intensification
11582	0.78	0.0063	0.0709161764706	relaxation
13375	2.66	0.0063	0.0709161764706	intensification
15873	28.24	0.0063	0.0709161764706	intensification
16114	5.09	0.0063	0.0709161764706	intensification
16214	1.29	0.0063	0.0709161764706	intensification
14451	0.75	0.0064	0.071342394822	relaxation
15769	0.63	0.0064	0.071342394822	relaxation
16126	0.59	0.0064	0.071342394822	relaxation
16434	0.74	0.0064	0.071342394822	relaxation
17256	0.51	0.0064	0.071342394822	relaxation
17993	13.87	0.0064	0.071342394822	intensification
11679	0.2	0.0065	0.0721070853462	relaxation
13067	3.92	0.0065	0.0721070853462	intensification
18985	1.62	0.0065	0.0721070853462	intensification
14828	13.83	0.0066	0.0728644230769	intensification
15019	0.5	0.0066	0.0728644230769	relaxation
15910	0.63	0.0066	0.0728644230769	relaxation
17706	8.95	0.0067	0.0737321086262	intensification
19104	2.82	0.0067	0.0737321086262	intensification
10379	0.72	0.0068	0.0738883280757	relaxation
10667	0.82	0.0068	0.0738883280757	relaxation
12963	1.36	0.0068	0.0738883280757	intensification
13325	0.82	0.0068	0.0738883280757	relaxation
15786	7.96	0.0068	0.0738883280757	intensification
16152	0.67	0.0068	0.0738883280757	relaxation
16320	2.08	0.0068	0.0738883280757	intensification
16782	43.26	0.0068	0.0738883280757	intensification
12343	3.35	0.0069	0.0746218210361	intensification
14688	0.26	0.0069	0.0746218210361	relaxation
17401	2.77	0.0069	0.0746218210361	intensification
10388	1.45	0.007	0.0749968895801	intensification
13512	2.52	0.007	0.0749968895801	intensification
14665	0.64	0.007	0.0749968895801	relaxation
15000	0.63	0.007	0.0749968895801	relaxation
15662	0.74	0.007	0.0749968895801	relaxation
16236	0.71	0.007	0.0749968895801	relaxation
12379	0.0	0.0071	0.0759501552795	relaxation
10572	1.3	0.0072	0.0766627511592	intensification
11757	0.62	0.0072	0.0766627511592	relaxation
14684	0.77	0.0072	0.0766627511592	relaxation
14656	0.86	0.0073	0.0776075617284	relaxation
10386	0.74	0.0074	0.0781880368098	relaxation
11127	0.5	0.0074	0.0781880368098	relaxation
12382	1.36	0.0074	0.0781880368098	intensification
15773	1.25	0.0074	0.0781880368098	intensification
12752	0.75	0.0075	0.0787614329268	relaxation
15269	1.82	0.0075	0.0787614329268	intensification
15320	1.6	0.0075	0.0787614329268	intensification
17801	1.72	0.0075	0.0787614329268	intensification
11822	0.74	0.0076	0.0793278787879	relaxation
12784	0.04	0.0076	0.0793278787879	relaxation
17121	0.67	0.0076	0.0793278787879	relaxation
17223	50.0	0.0076	0.0793278787879	intensification
11105	0.65	0.0077	0.0797673684211	relaxation
11261	4.0	0.0077	0.0797673684211	intensification
11620	0.67	0.0077	0.0797673684211	relaxation
12123	0.5	0.0077	0.0797673684211	relaxation
12172	1.6	0.0077	0.0797673684211	intensification
11012	1.24	0.0078	0.0803201793722	intensification
15167	0.73	0.0078	0.0803201793722	relaxation
15357	0.56	0.0078	0.0803201793722	relaxation
18016	1.49	0.0078	0.0803201793722	intensification
11724	0.78	0.0079	0.0808664190193	relaxation
14728	0.7	0.0079	0.0808664190193	relaxation
16757	0.64	0.0079	0.0808664190193	relaxation
17534	0.81	0.0079	0.0808664190193	relaxation
11816	0.67	0.008	0.0811664212077	relaxation
11983	0.68	0.008	0.0811664212077	relaxation
16468	1.3	0.008	0.0811664212077	intensification
17408	1.55	0.008	0.0811664212077	intensification
18388	1.26	0.008	0.0811664212077	intensification
18549	0.57	0.008	0.0811664212077	relaxation
15811	0.82	0.0081	0.0820601470588	relaxation
11111	4.24	0.0082	0.0823466472303	intensification
15438	1.42	0.0082	0.0823466472303	intensification
15584	1.37	0.0082	0.0823466472303	intensification
15658	0.74	0.0082	0.0823466472303	relaxation
16463	0.7	0.0082	0.0823466472303	relaxation
18903	0.37	0.0082	0.0823466472303	relaxation
12116	0.76	0.0083	0.0829879535559	relaxation
15334	0.75	0.0083	0.0829879535559	relaxation
18363	0.68	0.0083	0.0829879535559	relaxation
13641	1.7	0.0084	0.0837447178003	intensification
17222	50.0	0.0084	0.0837447178003	intensification
16164	3.07	0.0085	0.0843753602305	intensification
16187	0.68	0.0085	0.0843753602305	relaxation
19631	3.15	0.0085	0.0843753602305	intensification
17084	0.57	0.0086	0.0851227011494	relaxation
17633	1.61	0.0086	0.0851227011494	intensification
16993	7.14	0.0087	0.0859889526542	intensification
16519	1.4	0.0088	0.0867284692418	intensification
16535	1.2	0.0088	0.0867284692418	intensification
11609	2.24	0.0089	0.0872149359886	intensification
12494	3.01	0.0089	0.0872149359886	intensification
15087	2.19	0.0089	0.0872149359886	intensification
15548	3.69	0.0089	0.0872149359886	intensification
16710	0.0	0.009	0.0878201133144	relaxation
17582	10.96	0.009	0.0878201133144	intensification
18953	2.64	0.009	0.0878201133144	intensification
11388	0.77	0.0091	0.0880476123596	relaxation
14966	0.8	0.0091	0.0880476123596	relaxation
15552	3.04	0.0091	0.0880476123596	intensification
15601	1.43	0.0091	0.0880476123596	intensification
15626	10.53	0.0091	0.0880476123596	intensification
17966	0.62	0.0091	0.0880476123596	relaxation
14328	0.74	0.0092	0.0887658263305	relaxation
18177	0.7	0.0092	0.0887658263305	relaxation
11682	4.72	0.0093	0.0891066759388	intensification
11694	3.69	0.0093	0.0891066759388	intensification
12845	0.75	0.0093	0.0891066759388	relaxation
14862	2.13	0.0093	0.0891066759388	intensification
16971	0.61	0.0093	0.0891066759388	relaxation
15094	0.65	0.0095	0.0906447368421	relaxation
16165	4.46	0.0095	0.0906447368421	intensification
17572	2.31	0.0095	0.0906447368421	intensification
15679	3.5	0.0096	0.091219862069	intensification
16546	0.79	0.0096	0.091219862069	relaxation
19001	0.42	0.0096	0.091219862069	relaxation
11519	0.75	0.0097	0.0916643347051	relaxation
17798	4.12	0.0097	0.0916643347051	intensification
17817	0.59	0.0097	0.0916643347051	relaxation
17927	12.25	0.0097	0.0916643347051	intensification
18542	0.18	0.0098	0.0924824657534	relaxation
13451	0.79	0.0099	0.0932983584131	relaxation
11049	0.51	0.01	0.0938555858311	relaxation
12514	4.55	0.01	0.0938555858311	intensification
17928	0.77	0.01	0.0938555858311	relaxation
11968	0.67	0.0101	0.0942803523035	relaxation
12800	0.76	0.0101	0.0942803523035	relaxation
14325	2.15	0.0101	0.0942803523035	intensification
17130	1.48	0.0101	0.0942803523035	intensification
12668	0.75	0.0103	0.0956289757412	relaxation
16959	0.51	0.0103	0.0956289757412	relaxation
18048	0.41	0.0103	0.0956289757412	relaxation
19511	2.51	0.0103	0.0956289757412	intensification
13435	0.75	0.0104	0.0960396782842	relaxation
15477	2.02	0.0104	0.0960396782842	intensification
15746	1.3	0.0104	0.0960396782842	intensification
17539	0.2	0.0104	0.0960396782842	relaxation
15174	1.83	0.0105	0.0967038770053	intensification
15797	2.13	0.0105	0.0967038770053	intensification
12709	0.74	0.0106	0.096976626826	relaxation
13880	9.85	0.0106	0.096976626826	intensification
14988	0.56	0.0106	0.096976626826	relaxation
15361	0.61	0.0106	0.096976626826	relaxation
16842	0.88	0.0106	0.096976626826	relaxation
13290	0.32	0.0107	0.0976321854305	relaxation
16974	2.39	0.0107	0.0976321854305	intensification
10993	0.57	0.0108	0.097767674113	relaxation
11980	0.16	0.0108	0.097767674113	relaxation
12862	0.71	0.0108	0.097767674113	relaxation
13667	28.87	0.0108	0.097767674113	intensification
15642	0.67	0.0108	0.097767674113	relaxation
15737	1.62	0.0108	0.097767674113	intensification
10589	1.76	0.0109	0.0981569934641	intensification
16319	50.0	0.0109	0.0981569934641	intensification
16764	40.3	0.0109	0.0981569934641	intensification
18308	0.37	0.0109	0.0981569934641	relaxation
11932	1.39	0.011	0.0987992177314	intensification
15214	0.76	0.011	0.0987992177314	relaxation
10364	1.48	0.0111	0.099180155642	intensification
11523	1.57	0.0111	0.099180155642	intensification
17755	0.55	0.0111	0.099180155642	relaxation
18878	0.54	0.0111	0.099180155642	relaxation
11094	0.8	0.0112	0.0998147477361	relaxation
14272	0.69	0.0112	0.0998147477361	relaxation
17571	4.53	0.0113	0.100446064516	intensification
18583	1.28	0.0113	0.100446064516	intensification
10837	1.29	0.0114	0.100814634146	intensification
11500	0.21	0.0114	0.100814634146	relaxation
15968	0.76	0.0114	0.100814634146	relaxation
19023	0.06	0.0114	0.100814634146	relaxation
16838	0.79	0.0115	0.101438540333	relaxation
18429	0.8	0.0115	0.101438540333	relaxation
11173	12.49	0.0116	0.102059259259	intensification
16638	1.25	0.0116	0.102059259259	intensification
11348	50.0	0.0117	0.102546183206	intensification
14263	0.57	0.0117	0.102546183206	relaxation
14572	0.73	0.0117	0.102546183206	relaxation
17471	0.67	0.0118	0.103160152284	relaxation
19313	15.16	0.0118	0.103160152284	intensification
13904	0.8	0.0119	0.103771012658	relaxation
16285	0.79	0.0119	0.103771012658	relaxation
11712	0.31	0.012	0.104510745891	relaxation
10957	1.93	0.0122	0.105585175879	intensification
13383	0.46	0.0122	0.105585175879	relaxation
13507	0.47	0.0122	0.105585175879	relaxation
16026	0.1	0.0122	0.105585175879	relaxation
17590	8.72	0.0122	0.105585175879	intensification
14125	9.95	0.0123	0.105918375	intensification
14279	1.61	0.0123	0.105918375	intensification
14455	0.74	0.0123	0.105918375	relaxation
16516	1.61	0.0123	0.105918375	intensification
12939	0.62	0.0124	0.106380572852	relaxation
15261	8.34	0.0124	0.106380572852	intensification
16999	1.88	0.0124	0.106380572852	intensification
12795	1.89	0.0125	0.106706939281	intensification
14496	0.74	0.0125	0.106706939281	relaxation
15886	0.64	0.0125	0.106706939281	relaxation
15945	0.72	0.0125	0.106706939281	relaxation
16479	0.62	0.0126	0.107427475248	relaxation
16251	0.2	0.0127	0.108146229913	relaxation
10867	0.7	0.0129	0.109713703704	relaxation
16038	0.73	0.013	0.110291871921	relaxation
17007	0.78	0.013	0.110291871921	relaxation
11697	0.78	0.0131	0.110867199017	relaxation
17675	0.43	0.0131	0.110867199017	relaxation
12783	0.84	0.0132	0.111303304774	relaxation
15742	0.59	0.0132	0.111303304774	relaxation
16278	1.28	0.0132	0.111303304774	intensification
10550	1.21	0.0133	0.111600121803	intensification
11879	0.6	0.0133	0.111600121803	relaxation
15700	0.79	0.0133	0.111600121803	relaxation
17344	9.55	0.0133	0.111600121803	intensification
19000	0.25	0.0134	0.11230243309	relaxation
17894	0.77	0.0135	0.113003037667	relaxation
11862	1.58	0.0136	0.113564121212	intensification
15086	0.76	0.0136	0.113564121212	relaxation
11241	1.93	0.0137	0.114122490931	intensification
17585	0.66	0.0137	0.114122490931	relaxation
15005	1.78	0.014	0.116340168878	intensification
17842	0.27	0.014	0.116340168878	relaxation
11191	0.64	0.0141	0.116889169675	relaxation
17024	0.8	0.0141	0.116889169675	relaxation
13037	0.77	0.0142	0.117294724221	relaxation
13336	0.82	0.0142	0.117294724221	relaxation
16852	0.62	0.0142	0.117294724221	relaxation
11918	0.77	0.0143	0.117697371565	relaxation
12124	0.43	0.0143	0.117697371565	relaxation
14940	0.75	0.0143	0.117697371565	relaxation
13914	2.35	0.0144	0.118378997613	intensification
11385	7.1	0.0145	0.118917261905	intensification
13806	0.39	0.0145	0.118917261905	relaxation
12497	0.09	0.0146	0.119452969121	relaxation
16562	0.88	0.0146	0.119452969121	relaxation
11994	0.66	0.0147	0.119561157025	relaxation
12273	1.24	0.0147	0.119561157025	intensification
12644	0.86	0.0147	0.119561157025	relaxation
14285	1.26	0.0147	0.119561157025	intensification
14922	0.78	0.0147	0.119561157025	relaxation
11103	0.47	0.0148	0.119949647059	relaxation
17392	2.44	0.0148	0.119949647059	intensification
18751	0.11	0.0148	0.119949647059	relaxation
14753	2.04	0.0149	0.120618213866	intensification
13713	0.82	0.015	0.12100117096	relaxation
15542	0.69	0.015	0.12100117096	relaxation
16584	0.92	0.015	0.12100117096	relaxation
18791	0.57	0.0151	0.121665380117	relaxation
13821	0.74	0.0152	0.122042890443	relaxation
14979	2.72	0.0152	0.122042890443	intensification
15124	0.6	0.0152	0.122042890443	relaxation
11560	0.8	0.0153	0.122702793946	relaxation
15762	0.63	0.0154	0.123361162791	relaxation
12092	2.72	0.0155	0.12387412993	intensification
17337	0.18	0.0155	0.12387412993	relaxation
12666	2.05	0.0156	0.12395432526	intensification
13152	1.77	0.0156	0.12395432526	intensification
16155	3.83	0.0156	0.12395432526	intensification
17862	0.81	0.0156	0.12395432526	relaxation
17899	0.73	0.0156	0.12395432526	relaxation
15496	1.64	0.0157	0.124461795167	intensification
16492	1.89	0.0157	0.124461795167	intensification
14254	0.5	0.0158	0.124823623853	relaxation
14385	27.67	0.0158	0.124823623853	intensification
15776	1.55	0.0158	0.124823623853	intensification
10900	0.8	0.0159	0.124897491448	relaxation
14589	0.88	0.0159	0.124897491448	relaxation
16334	0.09	0.0159	0.124897491448	relaxation
16672	10.54	0.0159	0.124897491448	intensification
18627	2.07	0.0159	0.124897491448	intensification
10493	0.7	0.016	0.125397042093	relaxation
15732	0.0	0.016	0.125397042093	relaxation
10862	0.81	0.0161	0.125894324631	relaxation
15651	11.66	0.0161	0.125894324631	intensification
12253	1.43	0.0162	0.12624638009	intensification
12271	0.5	0.0162	0.12624638009	relaxation
14258	13.79	0.0162	0.12624638009	intensification
16975	0.72	0.0163	0.126596054115	relaxation
17658	0.79	0.0163	0.126596054115	relaxation
17868	6.46	0.0163	0.126596054115	intensification
13953	0.75	0.0164	0.126800897868	relaxation
15002	1.6	0.0164	0.126800897868	intensification
15998	0.04	0.0164	0.126800897868	relaxation
16719	0.71	0.0164	0.126800897868	relaxation
15317	0.81	0.0166	0.128059798432	relaxation
17077	50.0	0.0166	0.128059798432	intensification
12768	2.58	0.0167	0.128543351955	intensification
15926	0.81	0.0167	0.128543351955	relaxation
10914	2.35	0.0168	0.128881069042	intensification
16720	4.93	0.0168	0.128881069042	intensification
17382	0.74	0.0168	0.128881069042	relaxation
14634	0.48	0.017	0.130270300334	relaxation
15312	3.18	0.0171	0.130600776053	intensification
16220	10.12	0.0171	0.130600776053	intensification
16430	2.81	0.0171	0.130600776053	intensification
13876	0.86	0.0172	0.131219047619	relaxation
12229	0.82	0.0173	0.131399889746	relaxation
12489	2.43	0.0173	0.131399889746	intensification
15032	0.69	0.0173	0.131399889746	relaxation
17226	1.93	0.0173	0.131399889746	intensification
11508	0.65	0.0174	0.131868646865	relaxation
14846	1.29	0.0174	0.131868646865	intensification
12496	1.49	0.0175	0.132190241228	intensification
12814	0.86	0.0175	0.132190241228	relaxation
15236	6.59	0.0175	0.132190241228	intensification
15887	12.89	0.0176	0.1328	intensification
14447	1.79	0.0177	0.132971973828	intensification
16458	11.35	0.0177	0.132971973828	intensification
17317	0.13	0.0177	0.132971973828	relaxation
17665	0.73	0.0177	0.132971973828	relaxation
13137	0.0	0.0178	0.133577559913	relaxation
13791	7.59	0.0179	0.133890445168	intensification
15435	0.82	0.0179	0.133890445168	relaxation
15844	0.79	0.0179	0.133890445168	relaxation
10381	2.01	0.018	0.134201298701	intensification
11480	0.19	0.018	0.134201298701	relaxation
14280	14.5	0.018	0.134201298701	intensification
11229	1.99	0.0181	0.134365193966	intensification
11730	5.96	0.0181	0.134365193966	intensification
15767	1.32	0.0181	0.134365193966	intensification
16342	0.12	0.0181	0.134365193966	relaxation
17502	0.3	0.0182	0.134816989247	relaxation
17652	8.03	0.0182	0.134816989247	intensification
13963	1.4	0.0183	0.135266845494	intensification
16420	1.84	0.0183	0.135266845494	intensification
16008	0.63	0.0185	0.136598606645	relaxation
11461	0.69	0.0186	0.13718993576	relaxation
12620	1.37	0.0187	0.137485912487	intensification
14595	0.76	0.0187	0.137485912487	relaxation
16493	1.53	0.0187	0.137485912487	intensification
10754	0.0	0.0188	0.13778	relaxation
12054	0.56	0.0188	0.13778	relaxation
15223	0.0	0.0188	0.13778	relaxation
15248	1.62	0.0189	0.138072216331	intensification
15947	0.14	0.0189	0.138072216331	relaxation
17654	9.93	0.0189	0.138072216331	intensification
10748	50.0	0.019	0.138362579281	intensification
13519	0.0	0.019	0.138362579281	relaxation
13988	0.59	0.019	0.138362579281	relaxation
11514	0.0	0.0192	0.139524050633	relaxation
17507	1.3	0.0192	0.139524050633	intensification
14707	33.72	0.0193	0.139955473684	intensification
14708	0.69	0.0193	0.139955473684	relaxation
12053	0.75	0.0194	0.140237775446	relaxation
15498	0.86	0.0194	0.140237775446	relaxation
17050	1.78	0.0194	0.140237775446	intensification
15265	1.29	0.0195	0.140665445026	intensification
15944	7.53	0.0195	0.140665445026	intensification
17322	21.39	0.0196	0.141238912134	intensification
12385	2.13	0.0197	0.141663152401	intensification
12908	0.86	0.0197	0.141663152401	relaxation
13955	3.72	0.0198	0.14179022869	intensification
15234	0.77	0.0198	0.14179022869	relaxation
17176	0.81	0.0198	0.14179022869	relaxation
18084	0.59	0.0198	0.14179022869	relaxation
17006	0.73	0.0199	0.142358359294	relaxation
13217	1.42	0.02	0.142777202073	intensification
14562	11.27	0.02	0.142777202073	intensification
13075	19.46	0.0201	0.14289876161	intensification
13903	1.57	0.0201	0.14289876161	intensification
13913	0.5	0.0201	0.14289876161	relaxation
16106	1.55	0.0201	0.14289876161	intensification
16336	0.8	0.0202	0.143313903193	relaxation
19530	1.57	0.0202	0.143313903193	intensification
10877	1.65	0.0204	0.143403673469	intensification
11412	4.15	0.0204	0.143403673469	intensification
11909	0.7	0.0204	0.143403673469	relaxation
13762	0.74	0.0203	0.143403673469	relaxation
15235	0.15	0.0203	0.143403673469	relaxation
16474	15.6	0.0203	0.143403673469	intensification
16665	0.08	0.0204	0.143403673469	relaxation
17545	0.67	0.0203	0.143403673469	relaxation
18367	0.54	0.0204	0.143403673469	relaxation
16049	15.16	0.0205	0.143959734964	intensification
12704	0.0	0.0206	0.144220934959	relaxation
12928	0.65	0.0206	0.144220934959	relaxation
16094	0.24	0.0206	0.144220934959	relaxation
11447	0.78	0.0207	0.144334311741	relaxation
11777	1.6	0.0207	0.144334311741	intensification
15676	1.36	0.0207	0.144334311741	intensification
17657	0.7	0.0207	0.144334311741	relaxation
10416	1.44	0.0209	0.145104312939	intensification
11926	8.88	0.021	0.145104312939	intensification
14066	0.64	0.0209	0.145104312939	relaxation
14415	0.75	0.021	0.145104312939	relaxation
14507	2.18	0.021	0.145104312939	intensification
15360	0.66	0.021	0.145104312939	relaxation
15774	0.69	0.021	0.145104312939	relaxation
15953	0.86	0.0209	0.145104312939	relaxation
18307	1.84	0.0209	0.145104312939	intensification
14505	5.05	0.0211	0.145503403403	intensification
18270	1.38	0.0211	0.145503403403	intensification
13331	1.46	0.0212	0.1460468	intensification
12456	0.68	0.0213	0.146442814371	relaxation
16723	1.46	0.0213	0.146442814371	intensification
14178	1.25	0.0214	0.146983649053	intensification
