OG	K	P	FDR_P	interpretation
13970	3.91	0.0069	0.0784163366337	intensification
18533	50.0	0.0069	0.0784163366337	intensification
12129	0.29	0.007	0.0792911184211	relaxation
12569	2.84	0.007	0.0792911184211	intensification
13148	0.52	0.0071	0.0800289689034	relaxation
16614	0.74	0.0071	0.0800289689034	relaxation
17376	5.63	0.0071	0.0800289689034	intensification
15167	0.0	0.0072	0.0807596091205	relaxation
16803	1.44	0.0072	0.0807596091205	intensification
17064	20.25	0.0072	0.0807596091205	intensification
12724	2.37	0.0074	0.0824656957929	intensification
14988	1.67	0.0074	0.0824656957929	intensification
17447	16.81	0.0074	0.0824656957929	intensification
18099	0.46	0.0074	0.0824656957929	relaxation
12089	0.49	0.0075	0.0831763285024	relaxation
12199	1.95	0.0075	0.0831763285024	intensification
14966	0.73	0.0075	0.0831763285024	relaxation
11019	2.89	0.0076	0.0841498392283	intensification
12813	0.73	0.0077	0.0849838141026	relaxation
16176	1.34	0.0077	0.0849838141026	intensification
16297	18.93	0.0078	0.0855391719745	intensification
16593	0.48	0.0078	0.0855391719745	relaxation
18092	0.13	0.0078	0.0855391719745	relaxation
18791	0.46	0.0078	0.0855391719745	relaxation
14530	16.3	0.0079	0.0863607936508	intensification
14841	2.57	0.0079	0.0863607936508	intensification
11924	0.72	0.0081	0.0878499212598	relaxation
14941	0.0	0.0081	0.0878499212598	relaxation
15969	0.61	0.0081	0.0878499212598	relaxation
16292	0.0	0.0081	0.0878499212598	relaxation
16852	0.63	0.0081	0.0878499212598	relaxation
11479	2.65	0.0082	0.0883777777778	intensification
15433	13.74	0.0082	0.0883777777778	intensification
17004	0.0	0.0082	0.0883777777778	relaxation
17610	0.14	0.0082	0.0883777777778	relaxation
12548	1.51	0.0083	0.0891764430577	intensification
18136	6.29	0.0083	0.0891764430577	intensification
10825	0.42	0.0084	0.0894139103555	relaxation
12297	0.57	0.0084	0.0894139103555	relaxation
14798	6.38	0.0084	0.0894139103555	intensification
15304	0.59	0.0084	0.0894139103555	relaxation
17419	0.11	0.0084	0.0894139103555	relaxation
17649	0.52	0.0084	0.0894139103555	relaxation
11983	1.4	0.0085	0.0903387345679	intensification
12935	0.13	0.0086	0.0909803379416	relaxation
13191	10.18	0.0086	0.0909803379416	intensification
17181	12.3	0.0086	0.0909803379416	intensification
13767	17.5	0.0087	0.0917563552833	intensification
13790	7.35	0.0087	0.0917563552833	intensification
12567	1.34	0.0088	0.0923865853659	intensification
13729	1.77	0.0088	0.0923865853659	intensification
15733	0.7	0.0088	0.0923865853659	relaxation
12547	0.81	0.0089	0.0931524316109	relaxation
14900	0.72	0.0089	0.0931524316109	relaxation
14839	0.56	0.009	0.0937715582451	relaxation
16298	0.5	0.009	0.0937715582451	relaxation
17500	1.79	0.009	0.0937715582451	intensification
11321	1.93	0.0091	0.0942431578947	intensification
11781	0.52	0.0091	0.0942431578947	relaxation
12093	1.3	0.0091	0.0942431578947	intensification
17162	0.14	0.0091	0.0942431578947	relaxation
12551	0.65	0.0093	0.0957385650224	relaxation
18049	0.0	0.0093	0.0957385650224	relaxation
18631	1.39	0.0093	0.0957385650224	intensification
18924	2.24	0.0093	0.0957385650224	intensification
16212	50.0	0.0094	0.0964795827124	intensification
19211	1.92	0.0094	0.0964795827124	intensification
10729	9.77	0.0096	0.096518540146	intensification
11440	0.78	0.0096	0.096518540146	relaxation
11639	1.35	0.0096	0.096518540146	intensification
11824	0.49	0.0095	0.096518540146	relaxation
11864	9.51	0.0095	0.096518540146	intensification
12717	0.73	0.0096	0.096518540146	relaxation
12825	13.06	0.0096	0.096518540146	intensification
13717	10.34	0.0095	0.096518540146	intensification
14682	1.44	0.0095	0.096518540146	intensification
14833	0.0	0.0096	0.096518540146	relaxation
15519	41.82	0.0095	0.096518540146	intensification
16513	0.81	0.0096	0.096518540146	relaxation
16650	2.75	0.0096	0.096518540146	intensification
17921	2.5	0.0095	0.096518540146	intensification
16263	1.68	0.0097	0.0969577648766	intensification
17074	12.41	0.0097	0.0969577648766	intensification
17373	2.72	0.0097	0.0969577648766	intensification
17464	5.36	0.0097	0.0969577648766	intensification
10390	0.83	0.0098	0.0973919191919	relaxation
12507	0.58	0.0098	0.0973919191919	relaxation
14629	0.73	0.0098	0.0973919191919	relaxation
18367	1.55	0.0098	0.0973919191919	intensification
16291	0.61	0.01	0.0992363112392	relaxation
13530	17.97	0.0101	0.0996542979943	intensification
15650	8.1	0.0101	0.0996542979943	intensification
16612	0.0	0.0101	0.0996542979943	relaxation
16749	11.19	0.0101	0.0996542979943	intensification
14709	0.85	0.0102	0.100210271041	relaxation
14920	0.0	0.0102	0.100210271041	relaxation
16756	0.69	0.0102	0.100210271041	relaxation
13710	1.7	0.0103	0.100904836415	intensification
14328	0.69	0.0103	0.100904836415	relaxation
12020	1.26	0.0104	0.101022284908	intensification
12427	50.0	0.0104	0.101022284908	intensification
12784	0.39	0.0104	0.101022284908	relaxation
14398	0.71	0.0104	0.101022284908	relaxation
17001	21.11	0.0104	0.101022284908	intensification
18281	18.9	0.0104	0.101022284908	intensification
14688	3.18	0.0105	0.101706751055	intensification
19031	50.0	0.0105	0.101706751055	intensification
12870	0.78	0.0106	0.102387377279	relaxation
13641	0.49	0.0106	0.102387377279	relaxation
18754	2.59	0.0107	0.103208543417	intensification
12781	1.42	0.0108	0.103882122905	intensification
12807	2.2	0.0108	0.103882122905	intensification
11615	0.0	0.0109	0.103972714681	relaxation
13728	6.33	0.0109	0.103972714681	intensification
14059	8.76	0.0109	0.103972714681	intensification
14885	0.52	0.0109	0.103972714681	relaxation
15706	0.19	0.0109	0.103972714681	relaxation
17012	0.72	0.0109	0.103972714681	relaxation
11464	0.6	0.011	0.104781466113	relaxation
11017	0.0	0.0112	0.106392275862	relaxation
18088	1.35	0.0112	0.106392275862	intensification
14351	0.76	0.0113	0.106899862637	relaxation
15034	0.29	0.0113	0.106899862637	relaxation
16815	0.55	0.0113	0.106899862637	relaxation
15743	1.46	0.0114	0.107550410959	intensification
16416	0.79	0.0114	0.107550410959	relaxation
13125	1.46	0.0115	0.108197404372	intensification
18751	4.45	0.0115	0.108197404372	intensification
13723	50.0	0.0116	0.108840871935	intensification
15871	1.5	0.0116	0.108840871935	intensification
15760	0.39	0.0117	0.109629795918	relaxation
12248	5.86	0.0118	0.109968335589	intensification
13910	0.6	0.0118	0.109968335589	relaxation
14144	0.65	0.0118	0.109968335589	relaxation
17780	0.74	0.0118	0.109968335589	relaxation
12471	2.8	0.0119	0.110750405405	intensification
12468	0.6	0.012	0.111380053908	relaxation
15428	1.38	0.012	0.111380053908	intensification
13061	0.73	0.0121	0.111855973154	relaxation
16680	1.12	0.0121	0.111855973154	intensification
16684	1.63	0.0121	0.111855973154	intensification
13151	2.47	0.0122	0.112478447122	intensification
13196	12.52	0.0122	0.112478447122	intensification
12465	0.64	0.0123	0.1129468	relaxation
13388	0.69	0.0123	0.1129468	relaxation
15535	0.45	0.0123	0.1129468	relaxation
11626	5.6	0.0124	0.113261007958	intensification
15867	0.19	0.0124	0.113261007958	relaxation
16404	0.69	0.0124	0.113261007958	relaxation
17326	0.74	0.0124	0.113261007958	relaxation
13016	3.45	0.0125	0.113872354497	intensification
14053	0.82	0.0125	0.113872354497	relaxation
10492	0.14	0.0126	0.114179210526	relaxation
11614	1.16	0.0126	0.114179210526	intensification
15861	0.72	0.0126	0.114179210526	relaxation
16064	1.96	0.0126	0.114179210526	intensification
14417	0.74	0.0127	0.114934165572	relaxation
14475	0.76	0.0128	0.115384293194	relaxation
15048	1.52	0.0128	0.115384293194	intensification
18755	2.74	0.0128	0.115384293194	intensification
16969	1.31	0.013	0.116881201044	intensification
16995	0.72	0.013	0.116881201044	relaxation
10951	0.69	0.0131	0.11762672751	relaxation
12282	1.79	0.0132	0.118216384915	intensification
13914	0.53	0.0132	0.118216384915	relaxation
12393	1.51	0.0133	0.118771943372	intensification
13336	2.25	0.0134	0.118771943372	intensification
14472	2.44	0.0133	0.118771943372	intensification
14685	34.64	0.0134	0.118771943372	intensification
15185	31.64	0.0134	0.118771943372	intensification
16253	1.83	0.0134	0.118771943372	intensification
18047	2.56	0.0134	0.118771943372	intensification
19310	2.14	0.0134	0.118771943372	intensification
11021	26.62	0.0136	0.120389717224	intensification
10541	1.79	0.0137	0.120809090909	intensification
15532	1.19	0.0137	0.120809090909	intensification
19305	1.8	0.0137	0.120809090909	intensification
13410	8.85	0.0138	0.121225255102	intensification
14516	2.13	0.0138	0.121225255102	intensification
15324	1.63	0.0138	0.121225255102	intensification
12197	2.29	0.0139	0.121483883249	intensification
14175	0.68	0.0139	0.121483883249	relaxation
15214	0.65	0.0139	0.121483883249	relaxation
15484	1.99	0.0139	0.121483883249	intensification
12446	0.0	0.014	0.12173989899	relaxation
13192	11.81	0.014	0.12173989899	intensification
13549	1.58	0.014	0.12173989899	intensification
17127	6.93	0.014	0.12173989899	intensification
13592	21.56	0.0142	0.123168010076	intensification
14973	0.13	0.0142	0.123168010076	relaxation
10465	3.02	0.0143	0.123723743719	intensification
12721	0.0	0.0143	0.123723743719	relaxation
11554	1.8	0.0144	0.123966	intensification
14661	0.68	0.0144	0.123966	relaxation
16867	1.52	0.0144	0.123966	intensification
17336	0.72	0.0144	0.123966	relaxation
10436	0.72	0.0145	0.124515586035	relaxation
14425	1.49	0.0145	0.124515586035	intensification
14021	1.17	0.0146	0.125218181818	intensification
13942	8.49	0.0147	0.125919029851	intensification
11821	2.09	0.0149	0.127000371287	intensification
12212	0.71	0.0149	0.127000371287	relaxation
12973	50.0	0.0149	0.127000371287	intensification
15073	50.0	0.0149	0.127000371287	intensification
11561	2.59	0.015	0.127537037037	intensification
15712	0.53	0.015	0.127537037037	relaxation
12408	3.69	0.0151	0.127913530135	intensification
14354	1.65	0.0151	0.127913530135	intensification
17350	0.7	0.0151	0.127913530135	relaxation
12826	0.45	0.0152	0.128444662577	relaxation
16719	0.63	0.0152	0.128444662577	relaxation
14225	0.17	0.0153	0.128973194614	relaxation
16430	0.72	0.0153	0.128973194614	relaxation
10755	1.5	0.0154	0.129499145299	intensification
15982	0.66	0.0154	0.129499145299	relaxation
12530	10.73	0.0155	0.130181097561	intensification
11218	1.52	0.0157	0.130586835749	intensification
14656	1.21	0.0157	0.130586835749	intensification
15669	0.26	0.0157	0.130586835749	relaxation
16878	2.49	0.0156	0.130586835749	intensification
17590	0.64	0.0157	0.130586835749	relaxation
17938	2.84	0.0157	0.130586835749	intensification
18196	0.33	0.0156	0.130586835749	relaxation
18542	0.19	0.0157	0.130586835749	relaxation
16639	0.86	0.0158	0.130944163658	relaxation
16870	0.71	0.0158	0.130944163658	relaxation
17265	3.6	0.0158	0.130944163658	intensification
11819	2.23	0.016	0.131180952381	intensification
13787	0.0	0.016	0.131180952381	relaxation
13911	0.44	0.016	0.131180952381	relaxation
15098	0.7	0.016	0.131180952381	relaxation
15485	0.68	0.0159	0.131180952381	relaxation
15530	6.92	0.016	0.131180952381	intensification
15556	0.28	0.0159	0.131180952381	relaxation
17835	1.38	0.016	0.131180952381	intensification
19651	2.35	0.016	0.131180952381	intensification
16828	0.71	0.0161	0.131843876338	relaxation
15630	2.1	0.0162	0.132348042705	intensification
17824	1.36	0.0162	0.132348042705	intensification
10918	2.54	0.0163	0.133007227488	intensification
16335	1.58	0.0164	0.133349232586	intensification
18078	0.0	0.0164	0.133349232586	relaxation
19214	0.55	0.0164	0.133349232586	relaxation
11499	0.75	0.0165	0.133688823529	relaxation
15723	2.59	0.0165	0.133688823529	intensification
17352	0.39	0.0165	0.133688823529	relaxation
14463	1.69	0.0166	0.134183333333	intensification
17978	0.31	0.0166	0.134183333333	relaxation
11279	2.12	0.0167	0.134675526932	intensification
15572	10.43	0.0167	0.134675526932	intensification
15604	2.33	0.0168	0.135165420561	intensification
17475	0.66	0.0168	0.135165420561	relaxation
14895	0.72	0.0169	0.135653030303	relaxation
18089	1.74	0.0169	0.135653030303	intensification
15914	1.8	0.017	0.13629685681	intensification
11241	0.66	0.0172	0.136470506912	relaxation
11282	0.63	0.0172	0.136470506912	relaxation
11997	0.71	0.0171	0.136470506912	relaxation
12021	2.81	0.0171	0.136470506912	intensification
13879	1.69	0.0172	0.136470506912	intensification
14668	50.0	0.0171	0.136470506912	intensification
16098	0.42	0.0172	0.136470506912	relaxation
17078	1.34	0.0172	0.136470506912	intensification
17915	1.87	0.0172	0.136470506912	intensification
12111	3.72	0.0173	0.136791159587	intensification
13657	0.0	0.0173	0.136791159587	relaxation
18410	0.58	0.0173	0.136791159587	relaxation
15501	0.6	0.0174	0.137266666667	relaxation
15746	1.43	0.0174	0.137266666667	intensification
15372	1.94	0.0175	0.137425883694	intensification
16467	19.07	0.0175	0.137425883694	intensification
17643	0.15	0.0175	0.137425883694	relaxation
18167	0.63	0.0175	0.137425883694	relaxation
11660	0.71	0.0176	0.13774	relaxation
15085	0.0	0.0176	0.13774	relaxation
18858	50.0	0.0176	0.13774	intensification
19487	0.07	0.0177	0.13836538025	relaxation
10852	2.15	0.0178	0.13851819209	intensification
12987	50.0	0.0178	0.13851819209	intensification
15323	2.85	0.0178	0.13851819209	intensification
18268	1.48	0.0178	0.13851819209	intensification
14022	2.2	0.0179	0.138825788288	intensification
14718	1.24	0.0179	0.138825788288	intensification
16552	2.33	0.0179	0.138825788288	intensification
10914	2.83	0.0181	0.139278994413	intensification
11039	1.54	0.0181	0.139278994413	intensification
12645	0.68	0.0181	0.139278994413	relaxation
14174	8.69	0.018	0.139278994413	intensification
15674	6.06	0.018	0.139278994413	intensification
16390	0.78	0.0181	0.139278994413	relaxation
18431	3.36	0.0181	0.139278994413	intensification
16788	1.86	0.0182	0.1398921875	intensification
14409	0.45	0.0184	0.141271794872	relaxation
14347	1.24	0.0185	0.141723581758	intensification
14764	0.65	0.0185	0.141723581758	relaxation
14511	0.16	0.0187	0.142148896247	relaxation
14867	50.0	0.0187	0.142148896247	intensification
15492	2.02	0.0187	0.142148896247	intensification
15811	1.28	0.0187	0.142148896247	intensification
16677	4.34	0.0186	0.142148896247	intensification
16727	2.5	0.0186	0.142148896247	intensification
18352	1.9	0.0187	0.142148896247	intensification
13367	0.74	0.0188	0.142594273128	relaxation
15019	0.32	0.0188	0.142594273128	relaxation
11522	0.69	0.019	0.143165207877	relaxation
15237	1.22	0.019	0.143165207877	intensification
15542	2.29	0.019	0.143165207877	intensification
15865	46.01	0.019	0.143165207877	intensification
17172	0.66	0.019	0.143165207877	relaxation
18492	0.14	0.019	0.143165207877	relaxation
12493	1.62	0.0194	0.143664301075	intensification
12728	0.75	0.0192	0.143664301075	relaxation
12767	0.71	0.0193	0.143664301075	relaxation
13384	3.97	0.0193	0.143664301075	intensification
13399	1.25	0.0192	0.143664301075	intensification
13977	12.2	0.0194	0.143664301075	intensification
14451	3.93	0.0193	0.143664301075	intensification
14717	1.76	0.0193	0.143664301075	intensification
14875	0.76	0.0192	0.143664301075	relaxation
15026	0.56	0.0193	0.143664301075	relaxation
15134	0.74	0.0194	0.143664301075	relaxation
15216	50.0	0.0194	0.143664301075	intensification
16150	0.59	0.0191	0.143664301075	relaxation
16279	2.13	0.0194	0.143664301075	intensification
16837	0.08	0.0194	0.143664301075	relaxation
17842	0.22	0.0193	0.143664301075	relaxation
18619	0.01	0.0195	0.144249731472	relaxation
13281	0.72	0.0196	0.144678670954	relaxation
17082	1.82	0.0196	0.144678670954	intensification
17727	0.37	0.0197	0.145261134904	relaxation
10933	2.97	0.0198	0.145375906183	intensification
13916	19.42	0.0198	0.145375906183	intensification
14076	0.0	0.0198	0.145375906183	relaxation
17185	25.34	0.0198	0.145375906183	intensification
15116	0.64	0.0199	0.145954526092	relaxation
12752	1.46	0.02	0.146376195537	intensification
18458	0.0	0.02	0.146376195537	relaxation
14330	0.59	0.0201	0.146796076352	relaxation
18054	14.99	0.0201	0.146796076352	intensification
15101	0.62	0.0202	0.147370127119	relaxation
14014	1.22	0.0203	0.147786575053	intensification
15378	0.65	0.0203	0.147786575053	relaxation
13487	46.32	0.0204	0.148201265823	intensification
17186	6.28	0.0204	0.148201265823	intensification
12116	0.4	0.0205	0.148614210526	relaxation
15956	2.71	0.0205	0.148614210526	intensification
15758	49.0	0.0206	0.148869045121	intensification
15980	0.0	0.0206	0.148869045121	relaxation
17565	0.8	0.0206	0.148869045121	relaxation
15511	0.72	0.0207	0.14896645768	relaxation
15992	1.36	0.0207	0.14896645768	intensification
17390	1.96	0.0207	0.14896645768	intensification
17668	0.0	0.0207	0.14896645768	relaxation
13440	0.77	0.0208	0.149373931178	relaxation
14370	0.15	0.0208	0.149373931178	relaxation
12434	1.37	0.0209	0.149624012474	intensification
15901	8.79	0.0209	0.149624012474	intensification
18678	4.62	0.0209	0.149624012474	intensification
16006	48.77	0.021	0.150028008299	intensification
17101	21.52	0.021	0.150028008299	intensification
13749	13.83	0.0211	0.150430331263	intensification
14503	1.89	0.0211	0.150430331263	intensification
13202	0.75	0.0212	0.15098697001	relaxation
19103	0.7	0.0213	0.151542458678	relaxation
12026	1.14	0.0214	0.152096800826	intensification
13250	0.77	0.0215	0.15233590535	relaxation
17136	0.2	0.0215	0.15233590535	relaxation
17600	1.49	0.0215	0.15233590535	intensification
14622	0.78	0.0216	0.152887153135	relaxation
13545	2.61	0.0217	0.153437268994	intensification
16906	21.9	0.0218	0.15398625641	intensification
16361	1.8	0.022	0.154922290389	intensification
17555	1.26	0.022	0.154922290389	intensification
19237	1.6	0.022	0.154922290389	intensification
15377	2.87	0.0221	0.155308877551	intensification
17692	0.0	0.0221	0.155308877551	relaxation
12660	0.0	0.0222	0.15569389002	relaxation
15051	12.33	0.0222	0.15569389002	intensification
10756	3.64	0.0223	0.155918883249	intensification
14488	1.71	0.0223	0.155918883249	intensification
18555	2.24	0.0223	0.155918883249	intensification
13727	2.0	0.0224	0.15630070922	intensification
16161	1.68	0.0224	0.15630070922	intensification
12550	50.0	0.0225	0.1566809909	intensification
15170	1.7	0.0225	0.1566809909	intensification
13241	3.93	0.0226	0.157059737639	intensification
17015	0.0	0.0226	0.157059737639	relaxation
13344	2.19	0.0227	0.157436958711	intensification
16328	1.61	0.0227	0.157436958711	intensification
13045	0.74	0.0228	0.157971428571	relaxation
11876	1.34	0.0229	0.158345682731	intensification
14865	0.45	0.0229	0.158345682731	relaxation
12521	1.23	0.023	0.158718436874	intensification
14256	2.45	0.023	0.158718436874	intensification
